Anchor_Name,Anchor_Color,FPT_Price,FPT_Stock,Anchor_Full,CPS_Match,CPS_Price,CPS_Stock,CPS_Score,HoangHa_Match,HoangHa_Price,HoangHa_Stock,HoangHa_Score,Viettel_Match,Viettel_Price,Viettel_Stock,Viettel_Score,DDV_Match,DDV_Price,DDV_Stock,DDV_Score,MW_Match,MW_Price,MW_Stock,MW_Score
iPad Air 11 inch M3 2025 WiFi + Cellular 256GB,Ánh Sao,23290000,Yes,iPad Air 11 inch M3 2025 WiFi + Cellular 256GB Ánh Sao,iPad Air 11 inch M3 Wifi 256GB 2025,18790000.0,Yes,0.9695354104042053,iPad Air M3 11 inch Wifi (256GB),17990000.0,No,0.9637413024902344,iPad Air (M3) 11 inch WIFI 256GB,18490000.0,Yes,0.8977539539337158,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9379218816757202,iPad Air M3 11 inch WiFi 256GB,19090000.0,No,0.9529412984848022
iPad Air 13 inch M3 2025 WiFi 128GB,Tím,21190000,Yes,iPad Air 13 inch M3 2025 WiFi 128GB Tím,iPad Air 13 inch M3 Wifi 128GB 2025,21390000.0,Yes,0.991645336151123,iPad Air M3 13 inch Wifi (128GB),19990000.0,No,0.9707940220832825,iPad Air (M3) 13 inch WIFI 5G 128GB,24490000.0,No,0.9133626222610474,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9679322838783264,iPad Air M3 13 inch WiFi 128GB,21790000.0,Yes,0.9850921034812927
iPad Air 11 inch M2 2024 Wifi 256GB,Xám,19490000,No,iPad Air 11 inch M2 2024 Wifi 256GB Xám,iPad Air 11 inch M3 Wifi 256GB 2025,18790000.0,Yes,0.9910118579864502,iPad Air M3 11 inch Wifi (256GB),17990000.0,No,0.977306067943573,iPad Air (M3) 11 inch WIFI 256GB,18490000.0,Yes,0.9067277908325195,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13490000.0,Yes,0.9483585953712463,iPad Air M3 11 inch WiFi 256GB,19090000.0,No,0.975117564201355
iPad Air 13 inch M3 2025 WiFi + Cellular 256GB,Ánh Sao,28690000,Yes,iPad Air 13 inch M3 2025 WiFi + Cellular 256GB Ánh Sao,iPad Air 13 inch M3 Wifi 256GB 2025,23990000.0,Yes,0.9691287279129028,iPad Air M3 13 inch Wifi (256GB),22490000.0,No,0.963021457195282,iPad Air (M3) 13 inch WIFI 256GB,22990000.0,Yes,0.9033042192459106,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13490000.0,Yes,0.9402151107788086,iPad Air M3 11 inch WiFi 256GB,19090000.0,No,0.9538610577583313
iPad Air 5 2022 10.9 inch M1 WiFi 5G 256GB,Xanh dương,24990000,No,iPad Air 5 2022 10.9 inch M1 WiFi 5G 256GB Xanh dương,iPad Air 11 inch M3 Wifi 256GB 2025,18790000.0,Yes,0.9522994160652161,iPad Air M3 11 inch Wifi (256GB),17990000.0,No,0.927215039730072,iPad Air (Gen 6) M2 13 inch WIFI 5G 128GB,26490000.0,No,0.9160043597221375,iPad A16 11 inch (2025) | 128GB Wifi & 5G Chính Hãng,12490000.0,Yes,0.915525496006012,iPad Air M3 11 inch WiFi 256GB,19090000.0,No,0.9290269017219543
iPad Air 11 inch M3 2025 WiFi + Cellular 256GB,Xám không gian,23290000,Yes,iPad Air 11 inch M3 2025 WiFi + Cellular 256GB Xám không gian,iPad Air 11 inch M3 Wifi 256GB 2025,18790000.0,Yes,0.9599146842956543,iPad Air M3 11 inch Wifi (256GB),17990000.0,No,0.9451978802680969,iPad Air (M3) 11 inch WIFI 256GB,18490000.0,Yes,0.9276790022850037,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9292751550674438,iPad Air M3 11 inch WiFi 256GB,19090000.0,No,0.9480658769607544
iPad Air 13 inch M3 2025 WiFi 128GB,Xám không gian,21190000,Yes,iPad Air 13 inch M3 2025 WiFi 128GB Xám không gian,iPad Air 13 inch M3 Wifi 128GB 2025,21390000.0,Yes,0.9627774357795715,iPad Air M3 13 inch Wifi (128GB),19990000.0,No,0.9441266059875488,iPad Air (M3) 13 inch WIFI 256GB,22990000.0,Yes,0.9407411813735962,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9513183832168579,iPad Air M3 13 inch WiFi 128GB,21790000.0,Yes,0.9614155888557434
iPad A16 WiFi 128GB,Bạc,8490000,Yes,iPad A16 WiFi 128GB Bạc,iPad A16 Wifi 128GB 2025,8490000.0,Yes,0.9563076496124268,iPad A16 11 inch Wifi (128GB),8690000.0,Yes,0.9540120363235474,iPad (A16) 11 inch WIFI 128GB,8690000.0,Yes,0.9545221924781799,iPad A16 11 inch (2025) | 128GB Wifi Chính Hãng,8490000.0,Yes,0.9396855235099792,iPad A16 WiFi 128GB,8490000.0,Yes,1.0000003576278687
iPad A16 5G 512GB,Bạc,21290000,No,iPad A16 5G 512GB Bạc,iPad A16 5G 256GB 2025,15790000.0,Yes,0.9496045708656311,iPad A16 11 inch 5G (256GB),14990000.0,No,0.9351576566696167,iPad Pro M5 13 inch WIFI 5G 256GB,44990000.0,Yes,0.8517043590545654,iPad A16 11 inch 2025 256GB Wifi Chính hãng,11390000.0,Yes,0.8216452598571777,iPad A16 5G 128GB,12990000.0,No,0.9579373002052307
iPad Air 11 inch M2 2024 Wifi 256GB,Xanh dương,19490000,No,iPad Air 11 inch M2 2024 Wifi 256GB Xanh dương,iPad Air 11 inch M3 Wifi 256GB 2025,18790000.0,Yes,0.9876087307929993,iPad Air M3 11 inch Wifi (256GB),17990000.0,No,0.9803971648216248,iPad Air (M3) 11 inch WIFI 256GB,18490000.0,Yes,0.9086298942565918,iPad A16 11 inch 2025 256GB Wifi Chính hãng,11390000.0,Yes,0.9548108577728271,iPad Air M3 11 inch WiFi 256GB,19090000.0,No,0.9761160016059875
iPad Air 13 inch M3 2025 WiFi + Cellular 256GB,Tím,28790000,No,iPad Air 13 inch M3 2025 WiFi + Cellular 256GB Tím,iPad Air 13 inch M3 Wifi 256GB 2025,23990000.0,Yes,0.9817363619804382,iPad Air M3 13 inch Wifi (256GB),22490000.0,No,0.9610027074813843,iPad Air (M3) 13 inch WIFI 256GB,22990000.0,Yes,0.8992348313331604,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9406145215034485,iPad Air M3 11 inch WiFi 256GB,19090000.0,Yes,0.9646461606025696
iPad Air 11 inch M3 2025 WiFi 128GB,Xám không gian,15790000,Yes,iPad Air 11 inch M3 2025 WiFi 128GB Xám không gian,iPad Air 11 inch M3 Wifi 128GB 2025,15790000.0,Yes,0.9608551263809204,iPad Air M3 11 inch Wifi (128GB),14990000.0,Yes,0.9447322487831116,iPad Air (M3) 11 inch WIFI 256GB,18490000.0,Yes,0.9387579560279846,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9533354640007019,iPad Air M3 11 inch WiFi 128GB,15790000.0,Yes,0.9604832530021667
iPad Air 13 inch M3 2025 WiFi 128GB,Xanh dương,21190000,Yes,iPad Air 13 inch M3 2025 WiFi 128GB Xanh dương,iPad Air 13 inch M3 Wifi 128GB 2025,21390000.0,Yes,0.9929447174072266,iPad Air M3 13 inch Wifi (128GB),19990000.0,No,0.9763246178627014,iPad Air (M3) 13 inch WIFI 5G 128GB,24490000.0,No,0.9212881326675415,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13490000.0,Yes,0.9723806977272034,iPad Air M3 13 inch WiFi 128GB,21790000.0,Yes,0.983748733997345
iPad A16 WiFi 128GB,Xanh dương,8490000,Yes,iPad A16 WiFi 128GB Xanh dương,iPad A16 Wifi 128GB 2025,8490000.0,Yes,0.9684121608734131,iPad A16 11 inch Wifi (128GB),8690000.0,Yes,0.9647200703620911,iPad (A16) 11 inch WIFI 128GB,8690000.0,Yes,0.9544423818588257,iPad A16 11 inch (2025) | 128GB Wifi Chính Hãng,8490000.0,Yes,0.9629926681518555,iPad A16 WiFi 128GB,8490000.0,Yes,0.9933463335037231
iPad A16 5G 512GB,Hồng,21290000,No,iPad A16 5G 512GB Hồng,iPad A16 5G 128GB 2025,12990000.0,No,0.954674243927002,iPad A16 11 inch 5G (256GB),14990000.0,No,0.9447851181030273,iPad (A16) 11 inch WIFI 128GB,8690000.0,Yes,0.8251234889030457,iPad A16 11 inch 2025 256GB Wifi Chính hãng,11390000.0,Yes,0.8274896144866943,iPad A16 5G 128GB,12990000.0,Yes,0.965244472026825
iPad Air 13 inch M3 2025 WiFi + Cellular 256GB,Xanh dương,28690000,Yes,iPad Air 13 inch M3 2025 WiFi + Cellular 256GB Xanh dương,iPad Air 13 inch M3 Wifi 256GB 2025,23990000.0,Yes,0.9848498702049255,iPad Air M3 13 inch Wifi (256GB),22490000.0,No,0.9676361680030823,iPad Air (M3) 13 inch WIFI 256GB,22990000.0,Yes,0.9115878343582153,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9476090669631958,iPad Air M3 11 inch WiFi 256GB,19090000.0,No,0.9652561545372009
iPad Air 11 inch M3 2025 WiFi 128GB,Ánh Sao,15790000,Yes,iPad Air 11 inch M3 2025 WiFi 128GB Ánh Sao,iPad Air 11 inch M3 Wifi 128GB 2025,15790000.0,Yes,0.9717667698860168,iPad Air M3 11 inch Wifi (128GB),14990000.0,Yes,0.974612295627594,iPad Air (M3) 13 inch WIFI 5G 128GB,24490000.0,No,0.9018881320953369,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9593296647071838,iPad Air M3 11 inch WiFi 128GB,15790000.0,Yes,0.9660577178001404
iPad Air 11 inch M3 2025 WiFi + Cellular 256GB,Tím,23290000,Yes,iPad Air 11 inch M3 2025 WiFi + Cellular 256GB Tím,iPad Air 11 inch M3 Wifi 256GB 2025,18790000.0,Yes,0.9815228581428528,iPad Air M3 11 inch Wifi (256GB),17990000.0,No,0.9614385962486267,iPad Air (M3) 11 inch WIFI 256GB,18490000.0,Yes,0.8933174014091492,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9388232231140137,iPad Air M3 11 inch WiFi 256GB,19090000.0,Yes,0.964625895023346
iPad Air 11 inch M2 2024 Wifi 256GB,Tím,19490000,No,iPad Air 11 inch M2 2024 Wifi 256GB Tím,iPad Air 11 inch M3 Wifi 256GB 2025,18790000.0,Yes,0.9868388772010803,iPad Air M3 11 inch Wifi (256GB),17990000.0,No,0.9764412045478821,iPad Air (M3) 11 inch WIFI 256GB,18490000.0,Yes,0.9033277034759521,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9429231286048889,iPad Air M3 11 inch WiFi 256GB,19090000.0,Yes,0.9802648425102234
iPad A16 WiFi 128GB,Hồng,8490000,Yes,iPad A16 WiFi 128GB Hồng,iPad A16 Wifi 128GB 2025,8690000.0,Yes,0.9692606925964355,iPad A16 11 inch Wifi (128GB),8690000.0,Yes,0.9593607187271118,iPad (A16) 11 inch WIFI 128GB,8690000.0,Yes,0.9431074857711792,iPad A16 11 inch 2025 256GB Wifi Chính hãng,11390000.0,Yes,0.9402481913566589,iPad A16 WiFi 128GB,8690000.0,Yes,0.9999998807907104
iPad A16 5G 512GB,Vàng,21290000,No,iPad A16 5G 512GB Vàng,iPad A16 5G 128GB 2025,12990000.0,Yes,0.945317268371582,iPad A16 11 inch 5G (256GB),14990000.0,No,0.9393553733825684,iPad Pro M5 13 inch WIFI 5G 256GB,44990000.0,Yes,0.8287243843078613,iPad A16 11 inch 2025 256GB Wifi Chính hãng,11390000.0,Yes,0.8202569484710693,iPad A16 5G 128GB,12990000.0,Yes,0.9620833396911621
iPad Air 13 inch M3 2025 WiFi + Cellular 256GB,Xám không gian,28790000,No,iPad Air 13 inch M3 2025 WiFi + Cellular 256GB Xám không gian,iPad Air 13 inch M3 Wifi 256GB 2025,23990000.0,Yes,0.9610031843185425,iPad Air M3 13 inch Wifi (256GB),22490000.0,No,0.9446951150894165,iPad Air (M3) 13 inch WIFI 256GB,22990000.0,Yes,0.9314558506011963,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9303048849105835,iPad Air M3 11 inch WiFi 256GB,19090000.0,No,0.9489859342575073
iPad Air 11 inch M3 2025 WiFi 128GB,Xanh dương,15790000,Yes,iPad Air 11 inch M3 2025 WiFi 128GB Xanh dương,iPad Air 11 inch M3 Wifi 128GB 2025,15790000.0,Yes,0.9922128915786743,iPad Air M3 11 inch Wifi (128GB),14990000.0,Yes,0.9772047400474548,iPad Air (M3) 13 inch WIFI 5G 128GB,24490000.0,No,0.9193260073661804,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13490000.0,Yes,0.9752295017242432,iPad Air M3 11 inch WiFi 128GB,15790000.0,Yes,0.9831733107566833
iPad Air 11 inch M3 2025 WiFi + Cellular 256GB,Xanh dương,23290000,Yes,iPad Air 11 inch M3 2025 WiFi + Cellular 256GB Xanh dương,iPad Air 11 inch M3 Wifi 256GB 2025,18790000.0,Yes,0.9846040606498718,iPad Air M3 11 inch Wifi (256GB),17990000.0,No,0.9679781794548035,iPad Air (M3) 11 inch WIFI 256GB,18490000.0,Yes,0.907469630241394,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9465556740760803,iPad Air M3 11 inch WiFi 256GB,19090000.0,No,0.9653692841529846
iPad Air 13 inch M3 2025 WiFi 128GB,Ánh Sao,21190000,Yes,iPad Air 13 inch M3 2025 WiFi 128GB Ánh Sao,iPad Air 13 inch M3 Wifi 128GB 2025,21390000.0,Yes,0.9718958735466003,iPad Air M3 13 inch Wifi (128GB),19990000.0,No,0.9734514355659485,iPad Air (M3) 13 inch WIFI 256GB,22990000.0,Yes,0.907206118106842,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13490000.0,Yes,0.9582701325416565,iPad Air M3 13 inch WiFi 128GB,21790000.0,Yes,0.9667226672172546
iPad Air 11 inch M2 2024 Wifi 256GB,Trắng,19490000,No,iPad Air 11 inch M2 2024 Wifi 256GB Trắng,iPad Air 11 inch M3 Wifi 256GB 2025,18790000.0,Yes,0.9776021838188171,iPad Air M3 11 inch Wifi (256GB),17990000.0,No,0.9750145673751831,iPad Air (M3) 11 inch WIFI 256GB,18490000.0,Yes,0.9035226702690125,iPad A16 11 inch 2025 256GB Wifi Chính hãng,11390000.0,Yes,0.9466258883476257,iPad Air M3 11 inch WiFi 256GB,19090000.0,No,0.9732902646064758
iPad A16 WiFi 128GB,Vàng,8690000,Yes,iPad A16 WiFi 128GB Vàng,iPad A16 Wifi 128GB 2025,8690000.0,Yes,0.959837019443512,iPad A16 11 inch Wifi (128GB),8490000.0,No,0.9629106521606445,iPad (A16) 11 inch WIFI 128GB,8690000.0,Yes,0.9475979208946228,iPad A16 11 inch (2025) | 128GB Wifi Chính Hãng,8490000.0,Yes,0.9227939248085022,iPad A16 WiFi 128GB,8690000.0,Yes,1.000000238418579
iPad mini 7 2024 Wifi 128GB,Xám không gian,11790000,Yes,iPad mini 7 2024 Wifi 128GB Xám không gian,iPad mini 7 2024 Wifi 128GB,11790000.0,Yes,0.9556739330291748,iPad Mini 7 8.3 inch WiFi (256GB),13990000.0,No,0.939583957195282,iPad Mini 7 WIFI 256GB,13990000.0,Yes,0.9032604694366455,iPad mini 7 2024 128GB Wifi Chính Hãng,11490000.0,Yes,0.9492343068122864,iPad mini 7 WiFi 128GB,11790000.0,Yes,0.9440248608589172
iPad A16 5G 512GB,Xanh dương,22190000,No,iPad A16 5G 512GB Xanh dương,iPad A16 5G 256GB 2025,15790000.0,No,0.9460110068321228,iPad A16 11 inch 5G (512GB),20790000.0,No,0.9428284764289856,iPad Pro M5 13 inch WIFI 5G 256GB,44990000.0,Yes,0.8428958058357239,iPad A16 11 inch (2025) | 128GB Wifi & 5G Chính Hãng,12490000.0,Yes,0.848262369632721,iPad A16 5G 128GB,12990000.0,Yes,0.9539634585380554
iPad Air 11 inch M3 2025 WiFi 128GB,Tím,15790000,Yes,iPad Air 11 inch M3 2025 WiFi 128GB Tím,iPad Air 11 inch M3 Wifi 128GB 2025,15890000.0,Yes,0.990991473197937,iPad Air M3 11 inch Wifi (128GB),14990000.0,Yes,0.9717062711715698,iPad Air (M3) 13 inch WIFI 5G 128GB,24490000.0,No,0.9097772240638733,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9703665375709534,iPad Air M3 11 inch WiFi 128GB,15790000.0,Yes,0.9849608540534973
iPad Air 11 inch M3 2025 WiFi + Cellular 256GB,Ánh Sao,23290000,Yes,iPad Air 11 inch M3 2025 WiFi + Cellular 256GB Ánh Sao,iPad Air 11 inch M3 Wifi 256GB 2025,18790000.0,Yes,0.9695354104042053,iPad Air M3 11 inch Wifi (256GB),17990000.0,No,0.9637413024902344,iPad Air (M3) 11 inch WIFI 256GB,18490000.0,Yes,0.8977539539337158,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9379218816757202,iPad Air M3 11 inch WiFi 256GB,19090000.0,No,0.9529412984848022
iPad Air 13 inch M3 2025 WiFi 128GB,Tím,21190000,Yes,iPad Air 13 inch M3 2025 WiFi 128GB Tím,iPad Air 13 inch M3 Wifi 128GB 2025,21390000.0,Yes,0.991645336151123,iPad Air M3 13 inch Wifi (128GB),19990000.0,No,0.9707940220832825,iPad Air (M3) 13 inch WIFI 5G 128GB,24490000.0,No,0.9133626222610474,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9679322838783264,iPad Air M3 13 inch WiFi 128GB,21790000.0,Yes,0.9850921034812927
iPad Air 11 inch M2 2024 Wifi 256GB,Xám,19490000,No,iPad Air 11 inch M2 2024 Wifi 256GB Xám,iPad Air 11 inch M3 Wifi 256GB 2025,18790000.0,Yes,0.9910118579864502,iPad Air M3 11 inch Wifi (256GB),17990000.0,No,0.9773061275482178,iPad Air (M3) 11 inch WIFI 256GB,18490000.0,Yes,0.9067279100418091,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13490000.0,Yes,0.9483585953712463,iPad Air M3 11 inch WiFi 256GB,19090000.0,No,0.975117564201355
iPad mini 7 2024 Wifi 128GB,Xanh dương,11790000,Yes,iPad mini 7 2024 Wifi 128GB Xanh dương,iPad mini 7 2024 Wifi 128GB,11790000.0,Yes,1.0000005960464478,iPad Mini 7 8.3 inch WiFi (128GB),11750000.0,Yes,0.946089506149292,iPad (A16) 11 inch WIFI 128GB,8690000.0,Yes,0.9140059947967529,iPad mini 7 2024 128GB Wifi Chính Hãng,11490000.0,Yes,0.9904795289039612,iPad mini 7 WiFi 128GB,11790000.0,Yes,0.9668596982955933
iPad Air 13 inch M3 2025 WiFi + Cellular 512GB,Xanh dương,34590000,Yes,iPad Air 13 inch M3 2025 WiFi + Cellular 512GB Xanh dương,iPad Air 11 inch M3 Wifi 512GB 2025,24290000.0,Yes,0.9803690910339355,iPad Air M3 11 inch Wifi (512GB),22890000.0,No,0.9521259665489197,iPad Air (M3) 11 inch WIFI 512GB,23490000.0,No,0.9132599830627441,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9466267824172974,iPad Air M3 11 inch WiFi 512GB,24490000.0,No,0.960633397102356
iPad Air 11 inch M3 2025 WiFi + Cellular 256GB,Xám không gian,23290000,Yes,iPad Air 11 inch M3 2025 WiFi + Cellular 256GB Xám không gian,iPad Air 11 inch M3 Wifi 256GB 2025,18790000.0,Yes,0.9599146842956543,iPad Air M3 11 inch Wifi (256GB),17990000.0,No,0.9451978802680969,iPad Air (M3) 11 inch WIFI 256GB,18490000.0,Yes,0.9276790022850037,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9292751550674438,iPad Air M3 11 inch WiFi 256GB,19090000.0,No,0.9480658769607544
iPad Air 13 inch M3 2025 WiFi 128GB,Xám không gian,21190000,Yes,iPad Air 13 inch M3 2025 WiFi 128GB Xám không gian,iPad Air 13 inch M3 Wifi 128GB 2025,21390000.0,Yes,0.9627774357795715,iPad Air M3 13 inch Wifi (128GB),19990000.0,No,0.9441266059875488,iPad Air (M3) 13 inch WIFI 256GB,22990000.0,Yes,0.9407411813735962,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9513183832168579,iPad Air M3 13 inch WiFi 128GB,21790000.0,Yes,0.9614155888557434
iPad Air 11 inch M2 2024 Wifi 256GB,Xanh dương,19490000,No,iPad Air 11 inch M2 2024 Wifi 256GB Xanh dương,iPad Air 11 inch M3 Wifi 256GB 2025,18790000.0,Yes,0.9876087307929993,iPad Air M3 11 inch Wifi (256GB),17990000.0,No,0.9803971648216248,iPad Air (M3) 11 inch WIFI 256GB,18490000.0,Yes,0.9086298942565918,iPad A16 11 inch 2025 256GB Wifi Chính hãng,11390000.0,Yes,0.9548108577728271,iPad Air M3 11 inch WiFi 256GB,19090000.0,No,0.9761160016059875
iPad mini 7 2024 Wifi 128GB,Tím,11790000,Yes,iPad mini 7 2024 Wifi 128GB Tím,iPad mini 7 2024 Wifi 128GB,11790000.0,Yes,1.0000001192092896,iPad Mini 7 8.3 inch WiFi (128GB),11750000.0,Yes,0.9342471957206726,iPad (A16) 11 inch WIFI 128GB,8690000.0,Yes,0.895204484462738,iPad mini 7 2024 128GB Wifi Chính Hãng,11490000.0,Yes,0.9867730140686035,iPad mini 7 WiFi 128GB,11790000.0,Yes,0.973513662815094
iPad Air 11 inch M3 2025 WiFi 128GB,Xám không gian,15790000,Yes,iPad Air 11 inch M3 2025 WiFi 128GB Xám không gian,iPad Air 11 inch M3 Wifi 128GB 2025,15790000.0,Yes,0.9608551263809204,iPad Air M3 11 inch Wifi (128GB),14990000.0,Yes,0.9447322487831116,iPad Air (M3) 11 inch WIFI 256GB,18490000.0,Yes,0.9387579560279846,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9533354640007019,iPad Air M3 11 inch WiFi 128GB,15790000.0,Yes,0.9604832530021667
iPad Air 13 inch M3 2025 WiFi + Cellular 512GB,Xám không gian,34590000,Yes,iPad Air 13 inch M3 2025 WiFi + Cellular 512GB Xám không gian,iPad Air 11 inch M3 Wifi 512GB 2025,24290000.0,Yes,0.9567281007766724,iPad Air M3 11 inch Wifi (256GB),17990000.0,No,0.926541805267334,iPad Air (M3) 11 inch WIFI 512GB,23490000.0,No,0.9316617846488953,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9296521544456482,iPad Air M3 11 inch WiFi 512GB,24490000.0,No,0.9457677006721497
iPad Air 13 inch M3 2025 WiFi 128GB,Xanh dương,21190000,Yes,iPad Air 13 inch M3 2025 WiFi 128GB Xanh dương,iPad Air 13 inch M3 Wifi 128GB 2025,21390000.0,Yes,0.9929447174072266,iPad Air M3 13 inch Wifi (128GB),19990000.0,No,0.9763246178627014,iPad Air (M3) 13 inch WIFI 5G 128GB,24490000.0,No,0.9212881326675415,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13490000.0,Yes,0.9723806977272034,iPad Air M3 13 inch WiFi 128GB,21790000.0,Yes,0.983748733997345
iPad mini 7 2024 Wifi 128GB,Ánh Sao,11790000,Yes,iPad mini 7 2024 Wifi 128GB Ánh Sao,iPad mini 7 2024 Wifi 128GB,11790000.0,Yes,0.9797438979148865,iPad Mini 7 8.3 inch WiFi (128GB),11750000.0,Yes,0.9281052947044373,iPad (A16) 11 inch WIFI 128GB,8690000.0,Yes,0.9074940085411072,iPad mini 7 2024 128GB Wifi Chính Hãng,11490000.0,Yes,0.983154296875,iPad mini 7 WiFi 128GB,11790000.0,Yes,0.9540234804153442
iPad Air 11 inch M3 2025 WiFi 128GB,Ánh Sao,15790000,Yes,iPad Air 11 inch M3 2025 WiFi 128GB Ánh Sao,iPad Air 11 inch M3 Wifi 128GB 2025,15790000.0,Yes,0.9717667698860168,iPad Air M3 11 inch Wifi (128GB),14990000.0,Yes,0.974612295627594,iPad Air (M3) 13 inch WIFI 5G 128GB,24490000.0,No,0.9018881320953369,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9593296647071838,iPad Air M3 11 inch WiFi 128GB,15790000.0,Yes,0.9660577178001404
iPad Air 13 inch M3 2025 WiFi + Cellular 512GB,Ánh Sao,34590000,Yes,iPad Air 13 inch M3 2025 WiFi + Cellular 512GB Ánh Sao,iPad Air 11 inch M3 Wifi 512GB 2025,24290000.0,Yes,0.9662982225418091,iPad Air M3 11 inch Wifi (512GB),22890000.0,No,0.9503829479217529,iPad Air (M3) 11 inch WIFI 512GB,23490000.0,No,0.9004960656166077,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9393478035926819,iPad Air M3 11 inch WiFi 512GB,24490000.0,No,0.9505825638771057
iPad Air 11 inch M3 2025 WiFi + Cellular 256GB,Tím,23290000,Yes,iPad Air 11 inch M3 2025 WiFi + Cellular 256GB Tím,iPad Air 11 inch M3 Wifi 256GB 2025,18790000.0,Yes,0.9815228581428528,iPad Air M3 11 inch Wifi (256GB),17990000.0,No,0.9614385962486267,iPad Air (M3) 11 inch WIFI 256GB,18490000.0,Yes,0.8933174014091492,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9388232231140137,iPad Air M3 11 inch WiFi 256GB,19090000.0,Yes,0.964625895023346
iPad mini 7 2024 Wifi + Cellular 128GB,Xám không gian,15690000,Yes,iPad mini 7 2024 Wifi + Cellular 128GB Xám không gian,iPad mini 7 2024 Wifi 128GB,11790000.0,Yes,0.9343379735946655,iPad Mini 7 8.3 inch WiFi (256GB),13990000.0,No,0.9265548586845398,iPad Mini 7 WIFI 256GB,13990000.0,Yes,0.8888529539108276,iPad mini 7 2024 128GB Wifi Chính Hãng,11490000.0,Yes,0.9303550124168396,iPad mini 7 WiFi 256GB,14490000.0,Yes,0.9221660494804382
iPad Air 11 inch M2 2024 Wifi 256GB,Tím,19490000,No,iPad Air 11 inch M2 2024 Wifi 256GB Tím,iPad Air 11 inch M3 Wifi 256GB 2025,18790000.0,Yes,0.9868388772010803,iPad Air M3 11 inch Wifi (256GB),17990000.0,No,0.9764412045478821,iPad Air (M3) 11 inch WIFI 256GB,18490000.0,Yes,0.9033277034759521,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9429231882095337,iPad Air M3 11 inch WiFi 256GB,19090000.0,Yes,0.9802648425102234
iPad Pro 11 inch M4 2024 Wifi 256GB,Ðen,27990000,Yes,iPad Pro 11 inch M4 2024 Wifi 256GB Ðen,iPad Pro M4 13 inch Wifi 256GB,36290000.0,Yes,0.9669375419616699,iPad A16 11 inch Wifi (256GB),10990000.0,No,0.9470456838607788,iPad Pro M5 13 inch WIFI 256GB,38990000.0,Yes,0.9544883966445923,iPad A16 11 inch 2025 256GB Wifi Chính hãng,11390000.0,Yes,0.9560752511024475,iPad Pro M5 11 inch WiFi 256GB,29990000.0,Yes,0.9575974345207214
iPad Air 11 inch M3 2025 WiFi 128GB,Xanh dương,15790000,Yes,iPad Air 11 inch M3 2025 WiFi 128GB Xanh dương,iPad Air 11 inch M3 Wifi 128GB 2025,15790000.0,Yes,0.9922128915786743,iPad Air M3 11 inch Wifi (128GB),14990000.0,Yes,0.9772047400474548,iPad Air (M3) 13 inch WIFI 5G 128GB,24490000.0,No,0.9193260073661804,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13490000.0,Yes,0.9752295017242432,iPad Air M3 11 inch WiFi 128GB,15790000.0,Yes,0.9831733107566833
