Product_Name;Color;Ton_Kho;Gia_Niem_Yet;Gia_Khuyen_Mai;Date;Khuyen_Mai;Thanh_Toan;Link;Tech_Specs;screenshot_name
Apple MacBook Air M2 2024 8CPU 8GPU 16GB 256GB;Đen;Yes;24990000;19690000;2026-02-01;"Khuyến mãi hấp dẫn
1
Đặc quyền trợ giá lên đến 3 triệu khi thu cũ lên đời Macbook   Xem chi tiết";"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/macbook-air-m2-2022-16gb.html;;
MacBook Pro 14 M4 10CPU 10GPU 16GB 1TB;Bạc;No;44990000;44090000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/macbook-pro-14-inch-m4-16gb-1tb.html;;
MacBook Pro 14 M4 10CPU 10GPU 24GB 1TB;Đen;No;49990000;48290000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/macbook-pro-14-inch-m4-24gb-1tb.html;;
MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 512GB Sạc 96W;Đen;No;52490000;51090000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/macbook-pro-14-inch-m4-pro-12-cpu-16-gpu-24gb-512gb-sac-96w.html;;
MacBook Pro 14 M5 10CPU 10GPU 16GB 512GB Nano;Bạc;Yes;45660000;42590000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/macbook-pro-14-inch-m5-10-cpu-10-gpu-16gb-512gb-nano.html;;
Apple MacBook Air M2 2024 8CPU 8GPU 16GB 256GB;Bạc;Yes;24990000;19690000;2026-02-01;"Khuyến mãi hấp dẫn
1
Đặc quyền trợ giá lên đến 3 triệu khi thu cũ lên đời Macbook   Xem chi tiết";"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/macbook-air-m2-2022-16gb.html;;
MacBook Pro 14 M4 Pro 14CPU 20GPU 48GB 512GB Sạc 96W;Bạc;No;66690000;66690000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/macbook-pro-14-inch-m4-pro-14-cpu-20-gpu-48gb-512gb-2024-sac-96w.html;;
MacBook Air M2 2024 8CPU 10GPU 16GB 256GB Sạc 30W;Xám;No;27490000;19490000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/macbook-air-m2-2022-16gb-256gb-10gpu.html;;
MacBook Air M2 2024 8CPU 10GPU 16GB 256GB Sạc 30W;Trắng vàng;No;27490000;19490000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/macbook-air-m2-2022-16gb-256gb-10gpu.html;"Thông số kỹ thuật
Xem tất cả
Loại card đồ họa	

10 nhân GPU, 16 nhân Neural Engine


Dung lượng RAM	

16GB


Ổ cứng	

256GB


Kích thước màn hình	

13.6 inches


Công nghệ màn hình	

Liquid Retina Display


Pin	

52,6 Wh


Hệ điều hành	

MacOS


Độ phân giải màn hình	

2560 x 1664 pixels


Loại CPU	

Apple M2 8 nhân


Cổng giao tiếp	

2 x Thunderbolt 3
Jack tai nghe 3.5 mm
MagSafe 3";
MacBook Pro 14 M5 10CPU 10GPU 16GB 512GB Nano;Đen Không Gian;Yes;45660000;42590000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/macbook-pro-14-inch-m5-10-cpu-10-gpu-16gb-512gb-nano.html;;
MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 512GB;Đen;No;51990000;49990000;2026-02-01;"Khuyến mãi hấp dẫn
1
Đặc quyền trợ giá lên đến 3 triệu khi thu cũ lên đời Macbook   Xem chi tiết";"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/macbook-pro-14-inch-m4-pro-24gb-512gb.html?product_id=94104;;
MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 512GB;Bạc;No;51990000;49990000;2026-02-01;"Khuyến mãi hấp dẫn
1
Đặc quyền trợ giá lên đến 3 triệu khi thu cũ lên đời Macbook   Xem chi tiết";"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/macbook-pro-14-inch-m4-pro-24gb-512gb.html?product_id=94104;"Thông số kỹ thuật
Xem tất cả
Loại card đồ họa	

16 lõi
Neural Engine 16 lõi


Dung lượng RAM	

24GB


Ổ cứng	

512GB


Kích thước màn hình	

14.2 inches


Công nghệ màn hình	

Màn hình Liquid Retina XDR
XDR (Extreme Dynamic Range)
Độ sáng XDR: 1.000 nit ở chế độ toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)
1 tỷ màu
Dải màu rộng (P3)
Công nghệ True Tone
Hỗ trợ tối đa hai màn hình ngoài


Pin	

Pin Li-Po 72.4 watt-giờ
Thời gian xem video trực tuyến lên đến 22 giờ
Thời gian duyệt web trên mạng không dây lên đến 14 giờ


Hệ điều hành	

macOS


Độ phân giải màn hình	

3024 x 1964 pixels


Loại CPU	

Apple M4 Pro 12 lõi với 8 lõi hiệu năng và 4 lõi tiết kiệm điện


Cổng giao tiếp	

Khe thẻ nhớ SDXC
Cổng HDMI
Jack cắm tai nghe 3.5 mm
Cổng MagSafe 3
Ba cổng Thunderbolt 5 (USB‑C) hỗ trợ: Sạc, DisplayPort, Thunderbolt 5 (lên đến 120Gb/s), Thunderbolt 4 (lên đến 40Gb/s), USB 4 (lên đến 40Gb/s)";
MacBook Pro 14 M4 10CPU 10GPU 16GB 1TB;Đen;No;44990000;44090000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/macbook-pro-14-inch-m4-16gb-1tb.html;;
Apple MacBook Air M2 2024 8CPU 8GPU 16GB 256GB;Xám;Yes;24990000;19690000;2026-02-01;"Khuyến mãi hấp dẫn
1
Đặc quyền trợ giá lên đến 3 triệu khi thu cũ lên đời Macbook   Xem chi tiết";"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/macbook-air-m2-2022-16gb.html;;
MacBook Pro 14 M4 10CPU 10GPU 16GB 1TB;Bạc;No;44990000;44090000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/macbook-pro-14-inch-m4-16gb-1tb.html;"Thông số kỹ thuật
Xem tất cả
Loại card đồ họa	

10 lõi
Neural Engine 16 lõi


Dung lượng RAM	

16GB


Ổ cứng	

1TB


Kích thước màn hình	

14.2 inches


Công nghệ màn hình	

Màn hình Liquid Retina XDR
XDR (Extreme Dynamic Range)
Độ sáng XDR: 1.000 nit ở chế độ toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)
1 tỷ màu
Dải màu rộng (P3)
Công nghệ True Tone
Hỗ trợ tối đa hai màn hình ngoài


Pin	

Pin Li-Po 72.4 watt-giờ
Thời gian xem video trực tuyến lên đến 24 giờ
Thời gian duyệt web trên mạng không dây lên đến 16 giờ


Hệ điều hành	

macOS


Độ phân giải màn hình	

3024 x 1964 pixels


Loại CPU	

Apple M4 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện


Cổng giao tiếp	

Khe thẻ nhớ SDXC
Cổng HDMI
Jack cắm tai nghe 3.5 mm
Cổng MagSafe 3
Ba cổng Thunderbolt 4 (USB‑C) hỗ trợ: Sạc, DisplayPort, Thunderbolt 4 (lên đến 40Gb/s), USB 4 (lên đến 40Gb/s)";
MacBook Pro 14 M4 10CPU 10GPU 24GB 1TB;Bạc;No;49990000;48290000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/macbook-pro-14-inch-m4-24gb-1tb.html;;
MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 512GB Sạc 96W;Bạc;No;52490000;51090000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/macbook-pro-14-inch-m4-pro-12-cpu-16-gpu-24gb-512gb-sac-96w.html;;
MacBook Pro 14 M5 10CPU 10GPU 24GB 512GB Nano;Bạc;Yes;50560000;48390000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/macbook-pro-14-inch-m5-10-cpu-10-gpu-24gb-512gb-nano.html;;
MacBook Air M2 2024 8CPU 10GPU 16GB 256GB Sạc 30W;Đen;No;27490000;19490000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/macbook-air-m2-2022-16gb-256gb-10gpu.html;;
MacBook Pro 14 M4 10CPU 10GPU 24GB 1TB;Đen;No;49990000;48290000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/macbook-pro-14-inch-m4-24gb-1tb.html;"Thông số kỹ thuật
Xem tất cả
Loại card đồ họa	

10 lõi
Neural Engine 16 lõi


Dung lượng RAM	

24GB


Ổ cứng	

1TB


Kích thước màn hình	

14.2 inches


Công nghệ màn hình	

Màn hình Liquid Retina XDR
XDR (Extreme Dynamic Range)
Độ sáng XDR: 1.000 nit ở chế độ toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)
1 tỷ màu
Dải màu rộng (P3)
Công nghệ True Tone
Hỗ trợ tối đa hai màn hình ngoài


Pin	

Pin Li-Po 72.4 watt-giờ
Thời gian xem video trực tuyến lên đến 24 giờ
Thời gian duyệt web trên mạng không dây lên đến 16 giờ


Hệ điều hành	

macOS


Độ phân giải màn hình	

3024 x 1964 pixels


Loại CPU	

Apple M4 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện


Cổng giao tiếp	

Khe thẻ nhớ SDXC
Cổng HDMI
Jack cắm tai nghe 3.5 mm
Cổng MagSafe 3
Ba cổng Thunderbolt 4 (USB‑C) hỗ trợ: Sạc, DisplayPort, Thunderbolt 4 (lên đến 40Gb/s), USB 4 (lên đến 40Gb/s)";
Địa chỉ hệ thống cửa hàng điện thoại CellphoneS gần đây;Đen;No;0;0;2026-02-01;;;https://cellphones.com.vn/dia-chi-cua-hang;;Địa_chỉ_hệ_thống_cửa_hàng_điện_Đen_071902.png
Apple MacBook Air M2 2024 8CPU 8GPU 16GB 256GB;Trắng vàng;Yes;24990000;19690000;2026-02-01;"Khuyến mãi hấp dẫn
1
Đặc quyền trợ giá lên đến 3 triệu khi thu cũ lên đời Macbook   Xem chi tiết";"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/macbook-air-m2-2022-16gb.html?product_id=86461;"Thông số kỹ thuật
Xem tất cả
Loại card đồ họa	

8 nhân GPU, 16 nhân Neural Engine


Dung lượng RAM	

16GB


Ổ cứng	

256GB


Kích thước màn hình	

13.6 inches


Công nghệ màn hình	

Liquid Retina Display


Pin	

52,6 Wh


Hệ điều hành	

MacOS


Độ phân giải màn hình	

2560 x 1664 pixels


Loại CPU	

Apple M2 8 nhân


Cổng giao tiếp	

2 x Thunderbolt 3
Jack tai nghe 3.5 mm
MagSafe 3";
MacBook Air M2 2024 8CPU 10GPU 16GB 256GB Sạc 30W;Bạc;No;27490000;19490000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/macbook-air-m2-2022-16gb-256gb-10gpu.html;"Thông số kỹ thuật
Xem tất cả
Loại card đồ họa	

10 nhân GPU, 16 nhân Neural Engine


Dung lượng RAM	

16GB


Ổ cứng	

256GB


Kích thước màn hình	

13.6 inches


Công nghệ màn hình	

Liquid Retina Display


Pin	

52,6 Wh


Hệ điều hành	

MacOS


Độ phân giải màn hình	

2560 x 1664 pixels


Loại CPU	

Apple M2 8 nhân


Cổng giao tiếp	

2 x Thunderbolt 3
Jack tai nghe 3.5 mm
MagSafe 3";
MacBook Pro 14 M5 10CPU 10GPU 16GB 512GB Nano;Bạc;No;45660000;42590000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/macbook-pro-14-inch-m5-10-cpu-10-gpu-16gb-512gb-nano.html;"Thông số kỹ thuật
Xem tất cả
Chip AI	

Apple Intelligence


Loại card đồ họa	

GPU 10 lõi
Neural Engine 16 lõi


Dung lượng RAM	

16GB


Ổ cứng	

512GB


Kích thước màn hình	

14.2 inches


Công nghệ màn hình	

Màn hình Nano-texture
Liquid Retina XDR
Tỷ lệ tương phản 1.000.000:1
Độ sáng XDR 1.000 nit toàn màn hình, tối đa 1.600 nit (HDR)
SDR 1.000 nit (ngoài trời)
1 tỷ màu
Dải màu rộng (P3)
Công nghệ True Tone
Công nghệ ProMotion


Pin	

Thời gian xem video trực tuyến lên đến 24 giờ
Thời gian duyệt web trên mạng không dây lên đến 16 giờ
Pin Li-Po 72.4 watt-giờ


Hệ điều hành	

macOS


Độ phân giải màn hình	

3024 x 1964 pixels


Loại CPU	

Chip Apple M5 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện


Cổng giao tiếp	

Khe thẻ nhớ SDXC
Cổng HDMI
Jack cắm tai nghe 3.5 mm
Cổng MagSafe 3
Ba cổng Thunderbolt 4 (USB‑C) hỗ trợ: Sạc / DisplayPort / Thunderbolt 4 (lên đến 40Gb/s) / USB 4 (lên đến 40Gb/s)";
MacBook Pro 14 M5 10CPU 10GPU 32GB 512GB;Bạc;No;51790000;51790000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/macbook-pro-14-inch-m5-10-cpu-10-gpu-32gb-512gb.html;"Thông số kỹ thuật
Xem tất cả
Chip AI	

Apple Intelligence


Loại card đồ họa	

GPU 10 lõi
Neural Engine 16 lõi


Dung lượng RAM	

32GB


Ổ cứng	

512GB


Kích thước màn hình	

14.2 inches


Công nghệ màn hình	

Liquid Retina XDR
Tỷ lệ tương phản 1.000.000:1
Độ sáng XDR 1.000 nit toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)
Độ sáng SDR 1.000 nit (ngoài trời)
1 tỷ màu
Dải màu rộng (P3)
Công nghệ True Tone
Công nghệ ProMotion


Pin	

Thời gian xem video trực tuyến lên đến 24 giờ
Thời gian duyệt web trên mạng không dây lên đến 16 giờ
Pin Li-Po 72.4 watt-giờ


Hệ điều hành	

macOS


Độ phân giải màn hình	

3024 x 1964 pixels


Loại CPU	

Chip Apple M5 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện


Cổng giao tiếp	

Khe thẻ nhớ SDXC
Cổng HDMI
Jack cắm tai nghe 3.5 mm
Cổng MagSafe 3
Ba cổng Thunderbolt 4 (USB‑C) hỗ trợ: Sạc / DisplayPort / Thunderbolt 4 (lên đến 40Gb/s) / USB 4 (lên đến 40Gb/s)";
MacBook Pro 14 M5 10CPU 10GPU 24GB 512GB;Đen Không Gian;Yes;46890000;46890000;2026-02-01;;"Ưu đãi thanh toán
Xem chính sách ưu đãi dành cho thành viên Smember
 Giảm đến 5.000.000đ khi thanh toán qua Kredivo
 Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC
 Giảm đến 1 triệu khi thanh toán qua thẻ tín dụng ACB
Mở thẻ VIB nhận E-Voucher đến 600K
Giảm 500K khi thanh toán bằng thẻ tín dụng Sacombank
 Giảm đến 500K khi mở thẻ TPBANK EVO
Liên hệ B2B để được tư vấn giá tốt nhất cho khách hàng doanh nghiệp khi mua số lượng nhiều";https://cellphones.com.vn/macbook-pro-14-inch-m5-10-cpu-10-gpu-24gb-512gb.html;;
